longitude,latitude,population,ocean_proximity,cluster
-117.91,34.1,1999.0,<1H OCEAN,0
-117.91,34.09,2296.0,<1H OCEAN,0
-117.92,34.09,1164.0,<1H OCEAN,0
-117.92,34.1,1492.0,<1H OCEAN,0
-117.9,34.1,1766.0,<1H OCEAN,0
-117.91,34.1,1779.0,<1H OCEAN,0
-117.92,34.1,1933.0,<1H OCEAN,0
-117.89,34.1,1762.0,<1H OCEAN,0
-117.89,34.1,1858.0,<1H OCEAN,0
-117.89,34.1,1456.0,<1H OCEAN,0
-117.9,34.1,1481.0,<1H OCEAN,0
-117.9,34.09,825.0,<1H OCEAN,0
-117.9,34.08,976.0,<1H OCEAN,0
-117.89,34.09,538.0,<1H OCEAN,0
-117.89,34.09,583.0,<1H OCEAN,0
-117.89,34.09,1100.0,<1H OCEAN,0
-117.9,34.09,892.0,<1H OCEAN,0
-117.88,34.08,3147.0,<1H OCEAN,0
-117.89,34.08,825.0,<1H OCEAN,0
-117.89,34.08,1107.0,<1H OCEAN,0
-117.89,34.07,1580.0,<1H OCEAN,0
-117.9,34.08,3426.0,<1H OCEAN,0
-117.87,34.06,1525.0,<1H OCEAN,0
-117.88,34.06,3081.0,<1H OCEAN,0
-117.9,34.06,599.0,<1H OCEAN,0
-117.9,34.06,831.0,<1H OCEAN,0
-117.9,34.06,578.0,<1H OCEAN,0
-117.89,34.07,804.0,<1H OCEAN,0
-117.9,34.07,1056.0,<1H OCEAN,0
-117.89,34.07,392.0,<1H OCEAN,0
-117.9,34.06,1488.0,<1H OCEAN,0
-117.9,34.07,466.0,<1H OCEAN,0
-117.91,34.07,887.0,<1H OCEAN,0
-117.91,34.07,1519.0,<1H OCEAN,0
-117.92,34.06,1718.0,<1H OCEAN,0
-117.92,34.07,658.0,<1H OCEAN,0
-117.92,34.07,1052.0,<1H OCEAN,0
-117.91,34.06,1382.0,<1H OCEAN,0
-117.91,34.05,1727.0,<1H OCEAN,0
-117.92,34.06,1420.0,<1H OCEAN,0
-117.93,34.06,798.0,<1H OCEAN,0
-117.93,34.06,628.0,<1H OCEAN,0
-117.93,34.05,848.0,<1H OCEAN,0
-117.93,34.05,1902.0,<1H OCEAN,0
-117.92,34.07,129.0,<1H OCEAN,0
-117.93,34.06,2210.0,<1H OCEAN,0
-117.95,34.05,890.0,<1H OCEAN,0
-117.94,34.06,2003.0,<1H OCEAN,0
-117.94,34.06,1230.0,<1H OCEAN,0
-117.93,34.07,683.0,<1H OCEAN,0
-117.94,34.07,1187.0,<1H OCEAN,0
-117.95,34.07,951.0,<1H OCEAN,0
-117.95,34.06,1370.0,<1H OCEAN,0
-117.96,34.07,1508.0,<1H OCEAN,0
-117.96,34.06,1464.0,<1H OCEAN,0
-117.96,34.06,1462.0,<1H OCEAN,0
-117.97,34.05,1274.0,<1H OCEAN,0
-117.97,34.06,2786.0,<1H OCEAN,0
-117.98,34.06,1079.0,<1H OCEAN,0
-117.97,34.06,2194.0,<1H OCEAN,0
-117.98,34.06,1967.0,<1H OCEAN,0
-117.98,34.05,2176.0,<1H OCEAN,0
-117.99,34.05,1441.0,<1H OCEAN,0
-117.97,34.05,1727.0,<1H OCEAN,0
-117.97,34.05,746.0,<1H OCEAN,0
-117.97,34.05,763.0,<1H OCEAN,0
-117.97,34.05,1832.0,<1H OCEAN,0
-117.98,34.05,1467.0,<1H OCEAN,0
-117.98,34.04,2108.0,<1H OCEAN,0
-117.97,34.04,1326.0,<1H OCEAN,0
-117.97,34.04,1355.0,<1H OCEAN,0
-117.96,34.03,1755.0,<1H OCEAN,0
-117.96,34.03,1462.0,<1H OCEAN,0
-117.95,34.03,1609.0,<1H OCEAN,0
-117.95,34.03,727.0,<1H OCEAN,0
-117.96,34.05,1092.0,<1H OCEAN,0
-117.96,34.05,1149.0,<1H OCEAN,0
-117.95,34.05,1113.0,<1H OCEAN,0
-117.95,34.04,982.0,<1H OCEAN,0
-117.96,34.04,924.0,<1H OCEAN,0
-117.96,34.04,1115.0,<1H OCEAN,0
-117.96,34.04,1020.0,<1H OCEAN,0
-117.96,34.05,1385.0,<1H OCEAN,0
-117.94,34.05,1341.0,<1H OCEAN,0
-117.94,34.04,1367.0,<1H OCEAN,0
-117.94,34.04,977.0,<1H OCEAN,0
-117.94,34.05,1262.0,<1H OCEAN,0
-117.95,34.05,2028.0,<1H OCEAN,0
-117.94,34.04,1571.0,<1H OCEAN,0
-117.95,34.04,2296.0,<1H OCEAN,0
-117.94,34.03,1112.0,<1H OCEAN,0
-117.94,34.03,1015.0,<1H OCEAN,0
-117.95,34.03,1517.0,<1H OCEAN,0
-117.93,34.01,3883.0,<1H OCEAN,0
-117.93,34.01,1757.0,<1H OCEAN,0
-117.94,34.02,3899.0,<1H OCEAN,0
-117.95,34.02,900.0,<1H OCEAN,0
-117.95,34.02,1203.0,<1H OCEAN,0
-117.92,34.03,898.0,<1H OCEAN,0
-117.92,34.03,1728.0,<1H OCEAN,0
-117.92,34.03,1285.0,<1H OCEAN,0
-117.93,34.03,1694.0,<1H OCEAN,0
-117.93,34.03,1837.0,<1H OCEAN,0
-117.93,34.04,4580.0,<1H OCEAN,0
-117.93,34.04,905.0,<1H OCEAN,0
-117.9,34.04,6652.0,<1H OCEAN,0
-117.9,34.05,253.0,<1H OCEAN,0
-117.91,34.04,5278.0,<1H OCEAN,0
-117.92,34.05,1743.0,<1H OCEAN,0
-117.88,34.01,4429.0,<1H OCEAN,0
-117.88,34.0,3394.0,<1H OCEAN,0
-117.89,34.01,3881.0,<1H OCEAN,0
-117.9,34.01,2091.0,<1H OCEAN,0
-117.9,34.01,2079.0,<1H OCEAN,0
-117.91,34.02,4349.0,<1H OCEAN,0
-117.9,34.02,8997.0,<1H OCEAN,0
-117.91,34.02,5587.0,<1H OCEAN,0
-117.92,34.01,3738.0,<1H OCEAN,0
-117.98,34.04,1390.0,<1H OCEAN,0
-117.96,34.02,460.0,<1H OCEAN,0
-117.98,34.03,484.0,<1H OCEAN,0
-117.9,33.99,5325.0,<1H OCEAN,0
-117.92,34.0,193.0,<1H OCEAN,0
-117.88,34.0,170.0,<1H OCEAN,0
-117.89,33.99,1784.0,<1H OCEAN,0
-117.87,33.99,2031.0,<1H OCEAN,0
-118.01,34.05,813.0,<1H OCEAN,0
-117.99,34.04,4027.0,<1H OCEAN,0
-118.02,34.04,3538.0,<1H OCEAN,0
-118.0,34.03,3912.0,<1H OCEAN,0
-117.98,34.02,2044.0,<1H OCEAN,0
-117.98,34.02,1971.0,<1H OCEAN,0
-117.98,34.01,1344.0,<1H OCEAN,0
-117.99,34.0,1371.0,<1H OCEAN,0
-118.02,34.02,2647.0,<1H OCEAN,0
-117.97,34.01,2959.0,<1H OCEAN,0
-117.97,34.01,1410.0,<1H OCEAN,0
-117.97,34.0,1407.0,<1H OCEAN,0
-117.97,33.99,2613.0,<1H OCEAN,0
-117.98,34.0,1968.0,<1H OCEAN,0
-117.98,33.99,1429.0,<1H OCEAN,0
-117.98,33.98,1039.0,<1H OCEAN,0
-117.99,33.98,3727.0,<1H OCEAN,0
-117.95,34.0,1858.0,<1H OCEAN,0
-117.96,34.0,3527.0,<1H OCEAN,0
-117.96,34.0,1954.0,<1H OCEAN,0
-117.92,33.98,8907.0,<1H OCEAN,0
-117.95,33.98,7732.0,<1H OCEAN,0
-117.94,33.99,3112.0,<1H OCEAN,0
-117.95,33.99,2418.0,<1H OCEAN,0
-117.95,33.99,610.0,<1H OCEAN,0
-117.95,33.99,451.0,<1H OCEAN,0
-117.96,33.99,660.0,<1H OCEAN,0
-117.96,33.99,1348.0,<1H OCEAN,0
-117.97,33.99,1560.0,<1H OCEAN,0
-117.96,33.98,599.0,<1H OCEAN,0
-117.88,33.96,10988.0,<1H OCEAN,0
-117.89,33.98,1415.0,<1H OCEAN,0
-117.9,33.98,7228.0,<1H OCEAN,0
-117.9,33.97,4014.0,<1H OCEAN,0
-117.75,34.06,1126.0,INLAND,2
-117.75,34.06,44.0,INLAND,2
-117.74,34.06,727.0,INLAND,2
-117.75,34.05,469.0,INLAND,2
-117.75,34.05,503.0,INLAND,2
-117.75,34.06,502.0,INLAND,2
-117.75,34.06,46.0,INLAND,2
-117.94,34.15,421.0,INLAND,2
-117.95,34.16,3538.0,INLAND,2
-117.94,34.14,868.0,INLAND,2
-117.95,34.14,2283.0,INLAND,2
-117.95,34.14,1526.0,INLAND,2
-117.96,34.14,1328.0,INLAND,2
-117.96,34.14,993.0,INLAND,2
-117.96,34.14,619.0,INLAND,2
-117.97,34.14,1839.0,INLAND,2
-117.97,34.14,903.0,INLAND,2
-117.97,34.13,541.0,INLAND,2
-117.98,34.14,1329.0,INLAND,2
-117.97,34.13,1546.0,INLAND,2
-117.98,34.13,1279.0,INLAND,2
-117.98,34.13,1890.0,INLAND,2
-117.97,34.15,1268.0,INLAND,2
-117.97,34.17,2112.0,INLAND,2
-118.0,34.16,398.0,INLAND,2
-118.01,34.16,753.0,INLAND,2
-117.99,34.18,1063.0,INLAND,2
-117.99,34.16,1851.0,INLAND,2
-118.0,34.16,531.0,INLAND,2
-118.0,34.15,1540.0,INLAND,2
-118.01,34.15,986.0,INLAND,2
-118.02,34.15,1045.0,INLAND,2
-118.02,34.17,1558.0,INLAND,2
-118.03,34.16,693.0,INLAND,2
-118.03,34.15,674.0,INLAND,2
-118.02,34.15,980.0,INLAND,2
-118.06,34.17,1059.0,INLAND,2
-118.05,34.17,1036.0,INLAND,2
-118.04,34.17,764.0,INLAND,2
-118.04,34.18,1220.0,INLAND,2
-118.04,34.16,633.0,INLAND,2
-118.05,34.16,1688.0,INLAND,2
-118.05,34.16,1236.0,INLAND,2
-118.06,34.16,816.0,INLAND,2
-118.06,34.16,909.0,INLAND,2
-118.07,34.16,1401.0,INLAND,2
-118.03,34.16,667.0,INLAND,2
-118.03,34.16,1034.0,INLAND,2
-118.05,34.15,1877.0,INLAND,2
-118.06,34.15,697.0,INLAND,2
-118.05,34.14,862.0,INLAND,2
-118.06,34.13,1769.0,INLAND,2
-118.06,34.14,1179.0,INLAND,2
-118.06,34.14,1151.0,INLAND,2
-118.03,34.14,721.0,INLAND,2
-118.04,34.13,1227.0,INLAND,2
-118.04,34.15,676.0,INLAND,2
-118.04,34.13,268.0,INLAND,2
-118.05,34.13,1475.0,INLAND,2
-118.06,34.13,5359.0,INLAND,2
-118.02,34.14,478.0,INLAND,2
-118.02,34.13,1803.0,INLAND,2
-118.03,34.14,2338.0,INLAND,2
-118.01,34.13,648.0,INLAND,2
-118.02,34.13,1239.0,INLAND,2
-118.02,34.13,980.0,INLAND,2
-118.03,34.13,995.0,INLAND,2
-118.02,34.12,989.0,INLAND,2
-118.02,34.11,1110.0,INLAND,2
-118.02,34.12,751.0,INLAND,2
-118.02,34.12,870.0,INLAND,2
-118.03,34.11,1344.0,INLAND,2
-118.01,34.14,1816.0,INLAND,2
-118.01,34.14,2202.0,INLAND,2
-118.02,34.14,4131.0,INLAND,2
-117.99,34.15,1951.0,INLAND,2
-118.0,34.15,1544.0,INLAND,2
-118.01,34.15,3689.0,INLAND,2
-117.98,34.14,2899.0,INLAND,2
-117.99,34.14,1988.0,INLAND,2
-118.0,34.13,1869.0,INLAND,2
-118.0,34.14,1131.0,INLAND,2
-118.0,34.14,800.0,INLAND,2
-118.0,34.13,742.0,INLAND,2
-117.99,34.13,1618.0,INLAND,2
-117.99,34.12,1504.0,INLAND,2
-117.99,34.12,1040.0,INLAND,2
-118.0,34.12,928.0,INLAND,2
-118.0,34.12,546.0,INLAND,2
-118.01,34.13,1906.0,INLAND,2
-118.01,34.12,657.0,INLAND,2
-118.01,34.12,922.0,INLAND,2
-118.01,34.11,826.0,INLAND,2
-118.01,34.11,1054.0,INLAND,2
-118.01,34.11,794.0,INLAND,2
-118.02,34.1,1008.0,INLAND,2
-118.02,34.1,248.0,INLAND,2
-118.02,34.11,718.0,INLAND,2
-118.03,34.1,1079.0,INLAND,2
-118.03,34.1,1376.0,INLAND,2
-118.03,34.1,1473.0,INLAND,2
-118.03,34.1,1512.0,INLAND,2
-118.03,34.11,988.0,INLAND,2
-118.04,34.11,405.0,INLAND,2
-118.04,34.11,598.0,INLAND,2
-118.05,34.11,1779.0,INLAND,2
-118.04,34.13,1072.0,INLAND,2
-118.04,34.12,1113.0,INLAND,2
-118.04,34.12,921.0,INLAND,2
-118.04,34.12,984.0,INLAND,2
-118.05,34.12,2302.0,INLAND,2
-118.06,34.12,1848.0,INLAND,2
-118.06,34.12,1660.0,INLAND,2
-118.06,34.12,1044.0,INLAND,2
-118.05,34.11,677.0,INLAND,2
-118.06,34.11,914.0,INLAND,2
-118.06,34.11,1196.0,INLAND,2
-118.04,34.1,1590.0,INLAND,2
-118.05,34.1,889.0,INLAND,2
-118.06,34.1,1599.0,<1H OCEAN,0
-118.06,34.1,697.0,<1H OCEAN,0
-118.06,34.1,786.0,<1H OCEAN,0
-118.06,34.1,1308.0,<1H OCEAN,0
-118.04,34.1,1155.0,INLAND,2
-118.04,34.09,1542.0,INLAND,2
-118.05,34.1,1107.0,INLAND,2
-118.05,34.1,1313.0,INLAND,2
-118.06,34.09,1096.0,<1H OCEAN,0
-118.06,34.1,874.0,<1H OCEAN,0
-118.06,34.09,717.0,<1H OCEAN,0
-118.06,34.09,1116.0,<1H OCEAN,0
-118.07,34.09,1293.0,<1H OCEAN,0
-118.07,34.09,887.0,<1H OCEAN,0
-118.08,34.09,1715.0,<1H OCEAN,0
-118.08,34.09,1485.0,<1H OCEAN,0
-118.08,34.09,2316.0,<1H OCEAN,0
-118.04,34.09,1461.0,INLAND,2
-118.04,34.08,975.0,<1H OCEAN,0
-118.04,34.09,817.0,INLAND,2
-118.05,34.09,409.0,<1H OCEAN,0
-118.02,34.09,1199.0,INLAND,2
-118.02,34.08,2449.0,INLAND,2
-118.02,34.09,1976.0,INLAND,2
-118.03,34.09,1152.0,INLAND,2
-118.03,34.08,1732.0,INLAND,2
-118.0,34.1,1544.0,INLAND,2
-118.01,34.09,2331.0,INLAND,2
-118.01,34.1,1713.0,INLAND,2
-118.01,34.1,1375.0,INLAND,2
-118.0,34.08,1520.0,INLAND,2
-118.01,34.08,1969.0,INLAND,2
-118.02,34.08,2452.0,INLAND,2
-118.01,34.08,1414.0,INLAND,2
-118.01,34.09,1283.0,INLAND,2
-118.0,34.08,1279.0,INLAND,2
-118.02,34.08,2830.0,INLAND,2
-118.03,34.08,726.0,INLAND,2
-118.03,34.08,1311.0,INLAND,2
-118.04,34.07,269.0,<1H OCEAN,0
-118.05,34.08,752.0,<1H OCEAN,0
-118.05,34.08,4983.0,<1H OCEAN,0
-118.05,34.08,1857.0,<1H OCEAN,0
-118.06,34.08,850.0,<1H OCEAN,0
-118.06,34.08,942.0,<1H OCEAN,0
-118.06,34.08,1239.0,<1H OCEAN,0
-118.07,34.08,1843.0,<1H OCEAN,0
-118.07,34.07,1427.0,<1H OCEAN,0
-118.07,34.08,733.0,<1H OCEAN,0
-118.05,34.07,4119.0,<1H OCEAN,0
-118.06,34.07,3034.0,<1H OCEAN,0
-118.03,34.07,905.0,<1H OCEAN,0
-118.03,34.06,1307.0,<1H OCEAN,0
-118.04,34.07,1090.0,<1H OCEAN,0
-118.04,34.07,2536.0,<1H OCEAN,0
-118.01,34.07,6666.0,INLAND,2
-118.01,34.06,455.0,INLAND,2
-118.01,34.07,6626.0,INLAND,2
-118.02,34.07,3528.0,INLAND,2
-118.03,34.06,1396.0,<1H OCEAN,0
-118.03,34.06,3537.0,<1H OCEAN,0
-118.03,34.06,3481.0,<1H OCEAN,0
-118.04,34.06,1300.0,<1H OCEAN,0
-118.04,34.06,2481.0,<1H OCEAN,0
-118.04,34.06,988.0,<1H OCEAN,0
-118.05,34.06,2991.0,<1H OCEAN,0
-118.05,34.06,722.0,<1H OCEAN,0
-118.05,34.06,1570.0,<1H OCEAN,0
-118.06,34.06,3160.0,<1H OCEAN,0
-118.06,34.06,2184.0,<1H OCEAN,0
-118.07,34.07,1062.0,<1H OCEAN,0
-118.08,34.07,3775.0,<1H OCEAN,0
-118.07,34.06,2758.0,<1H OCEAN,0
-118.04,34.05,1337.0,<1H OCEAN,0
-118.05,34.05,920.0,<1H OCEAN,0
-118.06,34.04,1011.0,<1H OCEAN,0
-118.03,34.06,3818.0,<1H OCEAN,0
-118.04,34.05,1043.0,<1H OCEAN,0
-118.04,34.04,1527.0,<1H OCEAN,0
-118.04,34.04,1492.0,<1H OCEAN,0
-118.05,34.04,1098.0,<1H OCEAN,0
-118.06,34.03,21.0,<1H OCEAN,0
-118.02,34.06,3792.0,<1H OCEAN,0
-118.02,34.05,2050.0,<1H OCEAN,0
-118.03,34.05,1557.0,<1H OCEAN,0
-118.03,34.05,1511.0,<1H OCEAN,0
-118.01,34.05,1717.0,<1H OCEAN,0
-118.02,34.05,1145.0,<1H OCEAN,0
-118.02,34.05,2932.0,<1H OCEAN,0
-118.02,34.04,5041.0,<1H OCEAN,0
-118.09,34.18,1139.0,INLAND,2
-118.07,34.17,1525.0,INLAND,2
-118.07,34.17,1215.0,INLAND,2
-118.07,34.17,986.0,INLAND,2
-118.1,34.18,880.0,INLAND,2
-118.11,34.19,620.0,INLAND,2
-118.12,34.19,970.0,INLAND,2
-118.11,34.2,1897.0,INLAND,2
-118.13,34.2,1022.0,INLAND,2
-118.13,34.19,930.0,INLAND,2
-118.13,34.21,621.0,INLAND,2
-118.13,34.2,529.0,INLAND,2
-118.13,34.2,573.0,INLAND,2
-118.13,34.19,1015.0,INLAND,2
-118.14,34.19,1686.0,INLAND,2
-118.14,34.2,1282.0,INLAND,2
-118.15,34.2,1037.0,INLAND,2
-118.15,34.2,1018.0,INLAND,2
-118.15,34.2,857.0,INLAND,2
-118.15,34.21,1422.0,INLAND,2
-118.15,34.19,1126.0,<1H OCEAN,0
-118.15,34.19,868.0,<1H OCEAN,0
-118.16,34.19,1218.0,<1H OCEAN,0
-118.16,34.2,988.0,<1H OCEAN,0
-118.18,34.22,853.0,<1H OCEAN,0
-118.19,34.22,4353.0,<1H OCEAN,0
-118.21,34.22,941.0,<1H OCEAN,0
-118.18,34.2,668.0,<1H OCEAN,0
-118.19,34.2,859.0,<1H OCEAN,0
-118.19,34.21,680.0,<1H OCEAN,0
-118.2,34.21,609.0,<1H OCEAN,0
-118.2,34.21,665.0,<1H OCEAN,0
-118.21,34.21,757.0,<1H OCEAN,0
-118.22,34.23,1268.0,<1H OCEAN,0
-118.21,34.22,1240.0,<1H OCEAN,0
-118.22,34.22,1094.0,<1H OCEAN,0
-118.23,34.22,618.0,<1H OCEAN,0
-118.21,34.2,1409.0,<1H OCEAN,0
-118.2,34.2,1219.0,<1H OCEAN,4
-118.18,34.19,528.0,<1H OCEAN,0
-118.19,34.19,825.0,<1H OCEAN,0
-118.2,34.19,798.0,<1H OCEAN,0
-118.18,34.17,1467.0,<1H OCEAN,0
-118.18,34.16,1699.0,<1H OCEAN,0
-118.15,34.18,1985.0,<1H OCEAN,0
-118.15,34.17,1740.0,<1H OCEAN,0
-118.16,34.18,1345.0,<1H OCEAN,0
-118.16,34.18,559.0,<1H OCEAN,0
-118.16,34.17,703.0,<1H OCEAN,0
-118.17,34.18,607.0,<1H OCEAN,0
-118.15,34.18,1118.0,<1H OCEAN,0
-118.16,34.19,1641.0,<1H OCEAN,0
-118.16,34.19,1377.0,<1H OCEAN,0
-118.17,34.18,828.0,<1H OCEAN,0
-118.17,34.19,1035.0,<1H OCEAN,0
-118.13,34.19,1012.0,INLAND,2
-118.14,34.18,1700.0,<1H OCEAN,0
-118.14,34.19,737.0,INLAND,2
-118.15,34.19,1398.0,<1H OCEAN,0
-118.1,34.18,902.0,INLAND,2
-118.11,34.18,1434.0,INLAND,2
-118.12,34.18,891.0,INLAND,2
-118.13,34.18,1309.0,INLAND,2
-118.1,34.17,753.0,INLAND,2
-118.1,34.17,421.0,INLAND,2
-118.11,34.17,1484.0,INLAND,2
-118.11,34.17,1453.0,INLAND,2
-118.12,34.18,1537.0,INLAND,2
-118.13,34.18,603.0,INLAND,2
-118.12,34.17,1551.0,INLAND,2
-118.12,34.17,777.0,INLAND,2
-118.13,34.17,966.0,<1H OCEAN,0
-118.14,34.18,996.0,<1H OCEAN,0
-118.14,34.17,1681.0,<1H OCEAN,0
-118.14,34.17,2112.0,<1H OCEAN,0
-118.14,34.18,1000.0,<1H OCEAN,0
-118.14,34.17,1056.0,<1H OCEAN,0
-118.15,34.18,3117.0,<1H OCEAN,0
-118.15,34.16,1474.0,<1H OCEAN,0
-118.15,34.16,1661.0,<1H OCEAN,0
-118.16,34.16,925.0,<1H OCEAN,0
-118.16,34.17,674.0,<1H OCEAN,0
-118.16,34.16,545.0,<1H OCEAN,0
-118.16,34.16,696.0,<1H OCEAN,0
-118.16,34.15,571.0,<1H OCEAN,0
-118.16,34.15,229.0,<1H OCEAN,0
-118.14,34.16,2546.0,<1H OCEAN,0
-118.14,34.15,227.0,<1H OCEAN,0
-118.15,34.15,273.0,<1H OCEAN,0
-118.15,34.16,2258.0,<1H OCEAN,0
-118.15,34.15,698.0,<1H OCEAN,0
-118.14,34.17,2073.0,<1H OCEAN,0
-118.14,34.16,2869.0,<1H OCEAN,0
-118.15,34.16,2135.0,<1H OCEAN,0
-118.15,34.17,1024.0,<1H OCEAN,0
-118.13,34.17,1329.0,<1H OCEAN,0
-118.14,34.16,2846.0,<1H OCEAN,0
-118.14,34.17,1716.0,<1H OCEAN,0
-118.13,34.16,1337.0,<1H OCEAN,0
-118.13,34.15,579.0,<1H OCEAN,0
-118.14,34.15,855.0,<1H OCEAN,0
-118.14,34.15,971.0,<1H OCEAN,0
-118.14,34.16,1449.0,<1H OCEAN,0
-118.12,34.16,940.0,<1H OCEAN,0
-118.13,34.16,2050.0,<1H OCEAN,0
-118.13,34.15,1095.0,<1H OCEAN,0
-118.12,34.15,673.0,<1H OCEAN,0
-118.12,34.15,1005.0,<1H OCEAN,0
-118.13,34.15,1252.0,<1H OCEAN,0
-118.13,34.15,739.0,<1H OCEAN,0
-118.12,34.17,1363.0,INLAND,2
-118.13,34.16,984.0,<1H OCEAN,0
-118.13,34.16,1024.0,<1H OCEAN,0
-118.13,34.16,1107.0,<1H OCEAN,0
-118.09,34.17,1131.0,INLAND,2
-118.1,34.16,1235.0,INLAND,2
-118.1,34.17,2296.0,INLAND,2
-118.12,34.17,1308.0,INLAND,2
-118.11,34.16,1229.0,INLAND,2
-118.11,34.16,1101.0,INLAND,2
-118.11,34.16,852.0,INLAND,2
-118.11,34.15,1038.0,<1H OCEAN,0
-118.11,34.15,1186.0,<1H OCEAN,0
-118.12,34.15,984.0,<1H OCEAN,0
-118.12,34.16,1211.0,<1H OCEAN,4
-118.1,34.16,1412.0,INLAND,2
-118.1,34.15,543.0,INLAND,2
-118.1,34.15,782.0,INLAND,2
-118.08,34.16,1713.0,INLAND,2
-118.09,34.15,150.0,INLAND,2
-118.09,34.15,268.0,INLAND,2
-118.09,34.15,688.0,INLAND,2
-118.09,34.16,942.0,INLAND,2
-118.07,34.16,730.0,INLAND,2
-118.07,34.16,970.0,INLAND,2
-118.07,34.15,672.0,INLAND,2
-118.07,34.14,1668.0,INLAND,2
-118.08,34.15,142.0,INLAND,2
-118.08,34.14,1903.0,INLAND,2
-118.08,34.14,431.0,INLAND,2
-118.08,34.13,377.0,INLAND,2
-118.08,34.13,733.0,INLAND,2
-118.08,34.14,1149.0,INLAND,2
-118.09,34.14,1457.0,INLAND,2
-118.09,34.15,749.0,INLAND,2
-118.1,34.14,1287.0,<1H OCEAN,0
-118.11,34.14,810.0,<1H OCEAN,0
-118.1,34.14,3001.0,<1H OCEAN,0
-118.11,34.14,1417.0,<1H OCEAN,0
-118.12,34.14,981.0,<1H OCEAN,0
-118.12,34.14,1718.0,<1H OCEAN,0
-118.13,34.13,1500.0,<1H OCEAN,0
-118.13,34.14,2511.0,<1H OCEAN,0
-118.13,34.14,1658.0,<1H OCEAN,0
-118.14,34.14,4210.0,<1H OCEAN,0
-118.14,34.14,1694.0,<1H OCEAN,0
-118.15,34.14,755.0,<1H OCEAN,0
-118.15,34.14,454.0,<1H OCEAN,0
-118.15,34.14,361.0,<1H OCEAN,0
-118.16,34.14,816.0,<1H OCEAN,0
-118.16,34.14,973.0,<1H OCEAN,0
-118.17,34.14,759.0,<1H OCEAN,0
-118.18,34.13,1057.0,<1H OCEAN,0
-118.18,34.13,1007.0,<1H OCEAN,0
-118.18,34.14,1131.0,<1H OCEAN,0
-118.15,34.13,1143.0,<1H OCEAN,0
-118.15,34.13,947.0,<1H OCEAN,0
-118.16,34.13,1337.0,<1H OCEAN,0
-118.13,34.13,924.0,<1H OCEAN,0
-118.13,34.12,1109.0,<1H OCEAN,0
-118.14,34.13,1505.0,<1H OCEAN,0
-118.14,34.13,1650.0,<1H OCEAN,0
-118.15,34.13,430.0,<1H OCEAN,0
-118.12,34.13,975.0,<1H OCEAN,0
-118.11,34.12,900.0,<1H OCEAN,0
-118.11,34.12,1152.0,<1H OCEAN,0
-118.12,34.12,956.0,<1H OCEAN,0
-118.12,34.11,1057.0,<1H OCEAN,0
-118.13,34.11,1102.0,<1H OCEAN,0
-118.14,34.11,1153.0,<1H OCEAN,0
-118.1,34.13,754.0,<1H OCEAN,0
-118.1,34.13,693.0,<1H OCEAN,0
-118.09,34.12,1231.0,<1H OCEAN,0
-118.1,34.12,1601.0,<1H OCEAN,0
-118.1,34.12,636.0,<1H OCEAN,0
-118.1,34.13,749.0,<1H OCEAN,0
-118.08,34.13,413.0,INLAND,2
-118.08,34.12,807.0,<1H OCEAN,0
-118.09,34.12,1284.0,<1H OCEAN,0
-118.09,34.12,779.0,<1H OCEAN,0
-118.07,34.13,1992.0,INLAND,2
-118.08,34.13,2273.0,INLAND,2
-118.07,34.12,1194.0,INLAND,2
-118.07,34.12,802.0,INLAND,2
-118.08,34.12,1541.0,<1H OCEAN,0
-118.08,34.12,757.0,<1H OCEAN,0
-118.07,34.11,1627.0,<1H OCEAN,0
-118.07,34.11,419.0,<1H OCEAN,0
-118.08,34.11,1494.0,<1H OCEAN,0
-118.08,34.11,927.0,<1H OCEAN,0
-118.08,34.1,1500.0,<1H OCEAN,0
-118.09,34.11,1231.0,<1H OCEAN,0
-118.09,34.11,764.0,<1H OCEAN,0
-118.1,34.1,792.0,<1H OCEAN,0
-118.1,34.11,1317.0,<1H OCEAN,0
-118.11,34.11,753.0,<1H OCEAN,0
-118.11,34.1,1329.0,<1H OCEAN,0
-118.12,34.11,785.0,<1H OCEAN,0
-118.12,34.1,1103.0,<1H OCEAN,0
-118.12,34.1,1435.0,<1H OCEAN,0
-118.13,34.1,1396.0,<1H OCEAN,0
-118.13,34.09,2773.0,<1H OCEAN,0
-118.13,34.1,2153.0,<1H OCEAN,0
-118.14,34.09,2622.0,<1H OCEAN,0
-118.13,34.11,755.0,<1H OCEAN,0
-118.13,34.1,2478.0,<1H OCEAN,0
-118.14,34.1,2290.0,<1H OCEAN,0
-118.14,34.11,1427.0,<1H OCEAN,0
-118.15,34.1,1927.0,<1H OCEAN,0
-118.15,34.11,930.0,<1H OCEAN,0
-118.15,34.11,704.0,<1H OCEAN,0
-118.15,34.11,363.0,<1H OCEAN,0
-118.15,34.12,2719.0,<1H OCEAN,0
-118.15,34.12,742.0,<1H OCEAN,0
-118.15,34.12,725.0,<1H OCEAN,0
-118.15,34.12,848.0,<1H OCEAN,0
-118.16,34.12,940.0,<1H OCEAN,0
-118.17,34.12,995.0,<1H OCEAN,0
-118.15,34.11,1314.0,<1H OCEAN,0
-118.15,34.1,1847.0,<1H OCEAN,0
-118.16,34.11,2639.0,<1H OCEAN,0
-118.16,34.11,632.0,<1H OCEAN,0
-118.17,34.11,892.0,<1H OCEAN,0
